0.5 N·m,0.05,0.25,m,0.2,N,0.2 N-1,,,,,,,,,,,,,,,,,,,,,,
조합,25.25,0.25,m,101,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,1 N-1,,,,,,,,,,,,,,,,,
조합,25.3,0.25,m,101.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,1 N-1,0.2 N-1,,,,,,,,,,,,,,,,
조합,25.35,0.25,m,101.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,1 N-1,0.4 N-1,,,,,,,,,,,,,,,,
조합,25.4,0.25,m,101.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,25.45,0.25,m,101.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,,
조합,25.5,0.25,m,102,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,2 N-1,,,,,,,,,,,,,,,,,
조합,25.55,0.25,m,102.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,2 N-1,0.2 N-1,,,,,,,,,,,,,,,,
조합,25.6,0.25,m,102.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,2 N-1,0.4 N-1,,,,,,,,,,,,,,,,
조합,25.65,0.25,m,102.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,2 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,25.7,0.25,m,102.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,2 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,,
조합,25.75,0.25,m,103,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,2 N-1,1 N-1,,,,,,,,,,,,,,,,
조합,25.8,0.25,m,103.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,2 N-1,1 N-1,0.2 N-1,,,,,,,,,,,,,,,
조합,25.85,0.25,m,103.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,2 N-1,1 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,25.9,0.25,m,103.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,2 N-1,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,25.95,0.25,m,103.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,2 N-1,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,
조합,26,0.25,m,104,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,,,,,,,,,,,,,,,,,
조합,26.05,0.25,m,104.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,0.2 N-1,,,,,,,,,,,,,,,,
조합,26.1,0.25,m,104.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,0.4 N-1,,,,,,,,,,,,,,,,
조합,26.15,0.25,m,104.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,26.2,0.25,m,104.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,,
조합,26.25,0.25,m,105,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,1 N-1,,,,,,,,,,,,,,,,
조합,26.3,0.25,m,105.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,1 N-1,0.2 N-1,,,,,,,,,,,,,,,
조합,26.35,0.25,m,105.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,1 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,26.4,0.25,m,105.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,26.45,0.25,m,105.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,
조합,26.5,0.25,m,106,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,2 N-1,,,,,,,,,,,,,,,,
조합,26.55,0.25,m,106.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,2 N-1,0.2 N-1,,,,,,,,,,,,,,,
조합,26.6,0.25,m,106.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,2 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,26.65,0.25,m,106.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,2 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,26.7,0.25,m,106.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,2 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,
조합,26.75,0.25,m,107,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,2 N-1,1 N-1,,,,,,,,,,,,,,,
조합,26.8,0.25,m,107.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,2 N-1,1 N-1,0.2 N-1,,,,,,,,,,,,,,
조합,26.85,0.25,m,107.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,2 N-1,1 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,26.9,0.25,m,107.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,2 N-1,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,
조합,26.95,0.25,m,107.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,2 N-1,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,
조합,27,0.25,m,108,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,4 N-2,,,,,,,,,,,,,,,,
조합,27.05,0.25,m,108.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,4 N-2,0.2 N-1,,,,,,,,,,,,,,,
조합,27.1,0.25,m,108.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,4 N-2,0.4 N-1,,,,,,,,,,,,,,,
조합,27.15,0.25,m,108.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,4 N-2,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,27.2,0.25,m,108.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,4 N-2,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,
조합,27.25,0.25,m,109,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,4 N-2,1 N-1,,,,,,,,,,,,,,,
조합,27.3,0.25,m,109.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,4 N-2,1 N-1,0.2 N-1,,,,,,,,,,,,,,
조합,27.35,0.25,m,109.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,4 N-2,1 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,27.4,0.25,m,109.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,4 N-2,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,
조합,27.45,0.25,m,109.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,4 N-1,4 N-2,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,
조합,27.5,0.25,m,110,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,,,,,,,,,,,,,,,,,
조합,27.55,0.25,m,110.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,0.2 N-1,,,,,,,,,,,,,,,,
조합,27.6,0.25,m,110.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,0.4 N-1,,,,,,,,,,,,,,,,
조합,27.65,0.25,m,110.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,27.7,0.25,m,110.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,,
조합,27.75,0.25,m,111,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,1 N-1,,,,,,,,,,,,,,,,
조합,27.8,0.25,m,111.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,1 N-1,0.2 N-1,,,,,,,,,,,,,,,
조합,27.85,0.25,m,111.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,1 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,27.9,0.25,m,111.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,27.95,0.25,m,111.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,
조합,28,0.25,m,112,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,2 N-1,,,,,,,,,,,,,,,,
조합,28.05,0.25,m,112.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,2 N-1,0.2 N-1,,,,,,,,,,,,,,,
조합,28.1,0.25,m,112.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,2 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,28.15,0.25,m,112.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,2 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,28.2,0.25,m,112.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,2 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,
조합,28.25,0.25,m,113,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,2 N-1,1 N-1,,,,,,,,,,,,,,,
조합,28.3,0.25,m,113.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,2 N-1,1 N-1,0.2 N-1,,,,,,,,,,,,,,
조합,28.35,0.25,m,113.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,2 N-1,1 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,28.4,0.25,m,113.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,2 N-1,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,
조합,28.45,0.25,m,113.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,2 N-1,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,
조합,28.5,0.25,m,114,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,,,,,,,,,,,,,,,,
조합,28.55,0.25,m,114.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,0.2 N-1,,,,,,,,,,,,,,,
조합,28.6,0.25,m,114.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,28.65,0.25,m,114.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,28.7,0.25,m,114.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,
조합,28.75,0.25,m,115,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,1 N-1,,,,,,,,,,,,,,,
조합,28.8,0.25,m,115.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,1 N-1,0.2 N-1,,,,,,,,,,,,,,
조합,28.85,0.25,m,115.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,1 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,28.9,0.25,m,115.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,
조합,28.95,0.25,m,115.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,
조합,29,0.25,m,116,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,2 N-1,,,,,,,,,,,,,,,
조합,29.05,0.25,m,116.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,2 N-1,0.2 N-1,,,,,,,,,,,,,,
조합,29.1,0.25,m,116.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,29.15,0.25,m,116.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,2 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,
조합,29.2,0.25,m,116.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,2 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,
조합,29.25,0.25,m,117,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,2 N-1,1 N-1,,,,,,,,,,,,,,
조합,29.3,0.25,m,117.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,2 N-1,1 N-1,0.2 N-1,,,,,,,,,,,,,
조합,29.35,0.25,m,117.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,2 N-1,1 N-1,0.4 N-1,,,,,,,,,,,,,
조합,29.4,0.25,m,117.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,2 N-1,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,
조합,29.45,0.25,m,117.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,2 N-1,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,
조합,29.5,0.25,m,118,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,4 N-2,,,,,,,,,,,,,,,
조합,29.55,0.25,m,118.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,4 N-2,0.2 N-1,,,,,,,,,,,,,,
조합,29.6,0.25,m,118.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,4 N-2,0.4 N-1,,,,,,,,,,,,,,
조합,29.65,0.25,m,118.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,4 N-2,0.2 N-1,0.4 N-1,,,,,,,,,,,,,
조합,29.7,0.25,m,118.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,4 N-2,0.4 N-1,0.4 N-2,,,,,,,,,,,,,
조합,29.75,0.25,m,119,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,4 N-2,1 N-1,,,,,,,,,,,,,,
조합,29.8,0.25,m,119.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,4 N-2,1 N-1,0.2 N-1,,,,,,,,,,,,,
조합,29.85,0.25,m,119.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,4 N-2,1 N-1,0.4 N-1,,,,,,,,,,,,,
조합,29.9,0.25,m,119.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,4 N-2,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,
조합,29.95,0.25,m,119.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,10 N-1,4 N-1,4 N-2,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,
조합,30,0.25,m,120,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,,,,,,,,,,,,,,,,,
조합,30.05,0.25,m,120.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,0.2 N-1,,,,,,,,,,,,,,,,
조합,30.1,0.25,m,120.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,0.4 N-1,,,,,,,,,,,,,,,,
조합,30.15,0.25,m,120.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,30.2,0.25,m,120.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,,
조합,30.25,0.25,m,121,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,1 N-1,,,,,,,,,,,,,,,,
조합,30.3,0.25,m,121.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,1 N-1,0.2 N-1,,,,,,,,,,,,,,,
조합,30.35,0.25,m,121.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,1 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,30.4,0.25,m,121.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,30.45,0.25,m,121.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,
조합,30.5,0.25,m,122,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,2 N-1,,,,,,,,,,,,,,,,
조합,30.55,0.25,m,122.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,2 N-1,0.2 N-1,,,,,,,,,,,,,,,
조합,30.6,0.25,m,122.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,2 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,30.65,0.25,m,122.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,2 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,30.7,0.25,m,122.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,2 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,
조합,30.75,0.25,m,123,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,2 N-1,1 N-1,,,,,,,,,,,,,,,
조합,30.8,0.25,m,123.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,2 N-1,1 N-1,0.2 N-1,,,,,,,,,,,,,,
조합,30.85,0.25,m,123.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,2 N-1,1 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,30.9,0.25,m,123.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,2 N-1,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,
조합,30.95,0.25,m,123.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,2 N-1,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,
조합,31,0.25,m,124,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,,,,,,,,,,,,,,,,
조합,31.05,0.25,m,124.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,0.2 N-1,,,,,,,,,,,,,,,
조합,31.1,0.25,m,124.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,31.15,0.25,m,124.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,31.2,0.25,m,124.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,
조합,31.25,0.25,m,125,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,1 N-1,,,,,,,,,,,,,,,
조합,31.3,0.25,m,125.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,1 N-1,0.2 N-1,,,,,,,,,,,,,,
조합,31.35,0.25,m,125.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,1 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,31.4,0.25,m,125.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,
조합,31.45,0.25,m,125.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,
조합,31.5,0.25,m,126,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,2 N-1,,,,,,,,,,,,,,,
조합,31.55,0.25,m,126.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,2 N-1,0.2 N-1,,,,,,,,,,,,,,
조합,31.6,0.25,m,126.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,31.65,0.25,m,126.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,2 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,
조합,31.7,0.25,m,126.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,2 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,
조합,31.75,0.25,m,127,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,2 N-1,1 N-1,,,,,,,,,,,,,,
조합,31.8,0.25,m,127.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,2 N-1,1 N-1,0.2 N-1,,,,,,,,,,,,,
조합,31.85,0.25,m,127.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,2 N-1,1 N-1,0.4 N-1,,,,,,,,,,,,,
조합,31.9,0.25,m,127.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,2 N-1,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,
조합,31.95,0.25,m,127.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,2 N-1,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,
조합,32,0.25,m,128,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,4 N-2,,,,,,,,,,,,,,,
조합,32.05,0.25,m,128.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,4 N-2,0.2 N-1,,,,,,,,,,,,,,
조합,32.1,0.25,m,128.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,4 N-2,0.4 N-1,,,,,,,,,,,,,,
조합,32.15,0.25,m,128.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,4 N-2,0.2 N-1,0.4 N-1,,,,,,,,,,,,,
조합,32.2,0.25,m,128.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,4 N-2,0.4 N-1,0.4 N-2,,,,,,,,,,,,,
조합,32.25,0.25,m,129,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,4 N-2,1 N-1,,,,,,,,,,,,,,
조합,32.3,0.25,m,129.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,4 N-2,1 N-1,0.2 N-1,,,,,,,,,,,,,
조합,32.35,0.25,m,129.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,4 N-2,1 N-1,0.4 N-1,,,,,,,,,,,,,
조합,32.4,0.25,m,129.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,4 N-2,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,
조합,32.45,0.25,m,129.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,4 N-1,4 N-2,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,
조합,32.5,0.25,m,130,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,,,,,,,,,,,,,,,,
조합,32.55,0.25,m,130.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,0.2 N-1,,,,,,,,,,,,,,,
조합,32.6,0.25,m,130.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,0.4 N-1,,,,,,,,,,,,,,,
조합,32.65,0.25,m,130.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,32.7,0.25,m,130.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,,
조합,32.75,0.25,m,131,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,1 N-1,,,,,,,,,,,,,,,
조합,32.8,0.25,m,131.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,1 N-1,0.2 N-1,,,,,,,,,,,,,,
조합,32.85,0.25,m,131.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,1 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,32.9,0.25,m,131.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,1 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,
조합,32.95,0.25,m,131.8,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,1 N-1,0.4 N-1,0.4 N-2,,,,,,,,,,,,,
조합,33,0.25,m,132,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,2 N-1,,,,,,,,,,,,,,,
조합,33.05,0.25,m,132.2,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,2 N-1,0.2 N-1,,,,,,,,,,,,,,
조합,33.1,0.25,m,132.4,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,2 N-1,0.4 N-1,,,,,,,,,,,,,,
조합,33.15,0.25,m,132.6,N,20 N-1,20 N-2,20 N-3,20 N-4,20 N-5,20 N-6,10 N-1,2 N-1,0.2 N-1,0.4 N-1,,,,,,,,,,,,,
